name,RF_original_length,RF_denoised_length,RF_original_width,RF_original,RF_denoised,RF_difference,RF_bool,cutoff_percent,domains_amount
119,1950,705,26,0.1765,0.4706,-0.29410000000000003,original_lower,2.765957446808511,3
120,3613,634,45,0.75,0.6786,0.07140000000000002,original_higher,5.698738170347003,1
121,2479,838,33,0.619,0.619,0.0,zero,2.9582338902147973,1
122,402,65,22,1.0,1.0,0.0,zero,6.184615384615385,1
123,1205,438,16,0.0,0.2727,-0.2727,original_lower,2.7511415525114153,2
124,836,529,16,0.8,0.9,-0.09999999999999998,original_lower,1.5803402646502835,1
125,2954,1104,25,0.0667,0.0667,0.0,zero,2.675724637681159,4
126,662,306,23,0.1429,0.2143,-0.07139999999999999,original_lower,2.1633986928104574,2
127,492,72,89,0.6444,0.7333,-0.08889999999999998,original_lower,6.833333333333333,1
128,592,299,111,0.451,0.3922,0.05880000000000002,original_higher,1.979933110367893,2
129,1265,189,21,0.8571,1.0,-0.14290000000000003,original_lower,6.693121693121693,1
130,2863,1568,60,0.5128,0.4615,0.05130000000000001,original_higher,1.8258928571428572,1
131,468,102,100,0.8696,0.8478,0.02180000000000004,original_higher,4.588235294117647,1
132,1049,278,31,0.4167,0.5833,-0.16660000000000003,original_lower,3.773381294964029,2
133,1880,385,43,0.875,0.875,0.0,zero,4.883116883116883,2
134,5665,1289,80,0.5,0.525,-0.025000000000000022,original_lower,4.394879751745539,2
135,3382,848,42,0.6667,0.6667,0.0,zero,3.9882075471698113,2
136,1521,296,103,0.4167,0.4583,-0.04159999999999997,original_lower,5.138513513513513,1
137,926,209,32,0.4375,0.25,0.1875,original_higher,4.430622009569378,1
138,918,295,22,0.5333,0.5333,0.0,zero,3.111864406779661,2
139,1150,439,38,0.5294,0.5882,-0.05879999999999996,original_lower,2.6195899772209565,1
140,2854,570,95,0.3125,0.3333,-0.020799999999999985,original_lower,5.007017543859649,2
141,1163,234,15,0.5455,0.4545,0.09099999999999997,original_higher,4.97008547008547,2
142,1603,588,34,0.8,0.8,0.0,zero,2.7261904761904763,2
143,1111,257,107,0.4615,0.5,-0.03849999999999998,original_lower,4.3229571984435795,1
144,1753,773,106,0.1765,0.1765,0.0,zero,2.2677878395860285,3
145,1594,688,84,0.2927,0.2927,0.0,zero,2.316860465116279,2
146,1670,875,100,0.2292,0.2708,-0.0416,original_lower,1.9085714285714286,2
147,2734,1508,30,0.3,0.25,0.04999999999999999,original_higher,1.812997347480106,3
148,1256,504,99,0.3191,0.2553,0.06379999999999997,original_higher,2.492063492063492,1
149,702,199,38,0.625,0.6667,-0.04169999999999996,original_lower,3.527638190954774,1
150,1373,371,32,0.6667,0.7333,-0.06659999999999999,original_lower,3.700808625336927,2
151,3675,1434,100,0.4468,0.4894,-0.04260000000000003,original_lower,2.562761506276151,1
152,1473,529,64,0.1429,0.1429,0.0,zero,2.784499054820416,1
153,1813,604,18,0.0,0.1111,-0.1111,original_lower,3.001655629139073,2
154,719,277,25,0.5385,0.5385,0.0,zero,2.595667870036101,1
155,3135,503,22,0.6875,0.625,0.0625,original_higher,6.2326043737574555,1
156,3328,1603,69,0.55,0.5,0.050000000000000044,original_higher,2.0761072988147222,1
157,1912,828,108,0.2692,0.25,0.019199999999999995,original_higher,2.3091787439613527,5
158,1362,982,31,0.1579,0.1579,0.0,zero,1.3869653767820773,3
159,1199,213,45,0.6774,0.6452,0.032200000000000006,original_higher,5.629107981220657,1
160,4220,1714,38,0.5,0.5,0.0,zero,2.4620770128354725,6
161,1918,425,18,0.4545,0.4545,0.0,zero,4.512941176470588,2
162,1138,130,108,0.84,0.78,0.05999999999999994,original_higher,8.753846153846155,1
163,1985,932,38,0.92,0.92,0.0,zero,2.1298283261802573,1
164,2583,1054,102,0.2553,0.2553,0.0,zero,2.450664136622391,1
165,2318,1164,54,0.1875,0.2188,-0.031299999999999994,original_lower,1.9914089347079038,2
166,703,60,17,1.0,1.0,0.0,zero,11.716666666666667,1
167,1385,718,15,0.25,0.5,-0.25,original_lower,1.9289693593314763,1
168,1522,337,60,0.3333,0.303,0.030299999999999994,original_higher,4.516320474777448,1
169,2108,884,50,0.7931,0.7931,0.0,zero,2.3846153846153846,2
170,861,287,52,0.2333,0.3,-0.06669999999999998,original_lower,3.0,1
171,2100,398,56,0.5806,0.5484,0.032200000000000006,original_higher,5.276381909547739,1
172,1654,413,48,0.6364,0.7273,-0.09089999999999998,original_lower,4.004842615012106,1
173,1118,150,102,0.549,0.6863,-0.13729999999999998,original_lower,7.453333333333333,1
174,2994,821,48,0.2,0.2,0.0,zero,3.646772228989038,3
175,664,227,103,0.375,0.3542,0.020799999999999985,original_higher,2.9251101321585904,2
176,1670,615,23,0.7333,0.6,0.13329999999999997,original_higher,2.7154471544715446,1
177,2300,755,28,0.9444,0.8889,0.055499999999999994,original_higher,3.0463576158940397,1
178,1184,256,70,0.814,0.7674,0.046599999999999975,original_higher,4.625,1
179,4396,1746,47,0.2083,0.2083,0.0,zero,2.517754868270332,2
180,3396,658,76,0.4359,0.3846,0.05130000000000001,original_higher,5.161094224924012,1
181,1535,356,105,0.4694,0.2653,0.2041,original_higher,4.311797752808989,1
182,5474,1741,98,0.4167,0.4375,-0.020799999999999985,original_lower,3.144170017231476,1
183,841,228,27,0.5,0.5714,-0.07140000000000002,original_lower,3.68859649122807,1
184,1463,555,18,0.6154,0.6923,-0.07690000000000008,original_lower,2.636036036036036,1
185,1759,525,104,0.451,0.3922,0.05880000000000002,original_higher,3.3504761904761904,2
186,1699,729,112,0.3462,0.3077,0.038500000000000034,original_higher,2.3305898491083674,1
187,3393,988,20,0.2,0.3,-0.09999999999999998,original_lower,3.4342105263157894,2
188,1483,593,113,0.3774,0.3962,-0.018799999999999983,original_lower,2.5008431703204046,2
189,2030,622,60,0.4643,0.3929,0.07139999999999996,original_higher,3.2636655948553055,1
190,302,94,31,0.8824,0.8235,0.05889999999999995,original_higher,3.2127659574468086,1
191,2533,815,30,0.6842,0.6842,0.0,zero,3.107975460122699,3
192,3368,1124,19,0.8182,0.8182,0.0,zero,2.99644128113879,2
193,1610,564,27,0.0667,0.0667,0.0,zero,2.854609929078014,2
194,496,178,89,0.3488,0.3953,-0.046499999999999986,original_lower,2.7865168539325844,1
195,356,52,102,0.6939,0.8163,-0.12240000000000006,original_lower,6.846153846153846,1
196,1214,465,87,0.3023,0.3023,0.0,zero,2.610752688172043,2
197,1824,552,19,0.8333,0.8333,0.0,zero,3.3043478260869565,1
198,2112,778,66,0.2424,0.2121,0.030299999999999994,original_higher,2.7146529562982007,3
199,4159,1275,37,0.4706,0.4706,0.0,zero,3.2619607843137253,2
200,855,279,16,0.3333,0.5,-0.16670000000000001,original_lower,3.064516129032258,1
201,668,433,36,0.6818,0.7273,-0.045499999999999985,original_lower,1.5427251732101617,1
202,1321,309,43,0.4815,0.5926,-0.11110000000000003,original_lower,4.275080906148867,1
203,1692,399,15,0.8,0.8,0.0,zero,4.2406015037593985,3
204,2311,1270,59,0.7857,0.7857,0.0,zero,1.8196850393700787,2
205,3081,1308,69,0.0811,0.1351,-0.05399999999999999,original_lower,2.3555045871559632,2
206,5266,1255,102,0.3404,0.3617,-0.02130000000000004,original_lower,4.19601593625498,1
207,1091,290,97,0.5957,0.5957,0.0,zero,3.7620689655172415,1
